player_id,nome,squadra,ruolo_mantra,ruolo_classic,mantra_qa,mantra_fvm,classic_qa,classic_fvm,pg_2026_27,mv_2026_27,fm_2026_27,gol_2026_27,ass_2026_27,amm_2026_27,esp_2026_27,gs_2026_27,rp_2026_27,pg_2025_26,mv_2025_26,fm_2025_26,gol_2025_26,ass_2025_26,amm_2025_26,esp_2025_26,gs_2025_26,rp_2025_26,pg_2024_25,mv_2024_25,fm_2024_25,gol_2024_25,ass_2024_25,amm_2024_25,esp_2024_25,gs_2024_25,rp_2024_25,pg_2023_24,mv_2023_24,fm_2023_24,gol_2023_24,ass_2023_24,amm_2023_24,esp_2023_24,gs_2023_24,rp_2023_24,nessuno_storico,cambio_squadra,fm_media_pesata,trend_fm,pres_pct_2026_27,pres_pct_2025_26,pres_pct_2024_25,pres_pct_2023_24,continuita_pct,pos_media_squadra,stato_infortunio,dettaglio_infortunio,infortunio_aggiornato_il
7156,Pieragnolo,SAS,ds/e,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,16.67,indisponibile,il difensore sta proseguendo la fase di recupero dalla lesione legamento crociato anteriore gamba destra e ipotizziamo possa tornare convocabile da ottobre.,2026-09-18
6219,Boloca,SAS,m/c,c,1,5,1,5,0,0.0,0.0,0,0,0,0,0,0,2,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,30,5.85,5.82,1,0,6,1,0,0,0,0,5.82,n_d,0,5,,79,28,16.67,indisponibile,il centrocampista fuori causa per un problema al ginocchio e fuori causa in questo inizio di campionato. Da valutare rientro da fine settembre.,2026-09-18
7457,Mascardi,TOR,por,p,1,1,1,1,2,5.75,3.75,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,10.67,,,
7363,Siviero,TOR,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,10.67,,,
252,Biraghi,TOR,b/ds/e,d,1,6,1,5,0,0.0,0.0,0,0,0,0,0,0,11,5.59,5.59,0,0,0,0,0,0,21,5.83,5.86,1,0,1,0,0,0,28,5.96,6.11,2,5,8,0,0,0,0,0,5.78,calante,0,29,55,74,40,10.67,,,
543,Padelli,UDI,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,2,6.25,5.25,0,0,0,0,2,0,1,6.5,6.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,n_d,0,5,3,0,2,12.33,,,
7161,Bayo V.,UDI,pc,a,1,3,1,3,2,5.25,5.0,0,0,1,0,0,0,12,5.75,5.83,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.83,n_d,50,32,,,41,12.33,,,
6671,Grandi,VEN,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0,,n_d,0,,0,,0,19.67,,,
7531,Pozzi,VEN,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.67,,,
7454,Gomes,VEN,ds/dc,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.67,,,
7481,Dagasso,VEN,c,c,1,1,1,1,1,5.0,4.5,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,19.67,indisponibile,Il centrocampista non convocato dalla gara dell'11 settembre contro la Fiorentina per un problema fisico. Recuperabile dalla prima metà di ottobre.,2026-09-18
526,Duncan,VEN,c,c,1,4,1,4,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,14,5.86,5.79,0,0,2,0,0,0,26,6.08,6.46,2,5,2,0,0,0,0,0,6.06,calante,0,,37,68,35,19.67,,,
7408,Lisman,VEN,w/a,a,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.67,,,
2127,Satalino,SAS,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,16.67,,,
7548,Aurelio,CAG,ds/e,d,1,5,1,5,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,15.0,,,
7557,Penev,LEC,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,16.0,,,
7560,Pisseri,FRO,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
3,Radunovic,CAG,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,5.71,4.0,0,0,0,0,12,0,0,0,4.0,n_d,0,0,0,18,4,15.0,,,
7568,De Martis,PAR,pc,a,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,16.33,,,
4957,Montipò,VEN,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,35,6.2,4.94,0,1,0,0,54,3,36,6.19,4.44,0,0,0,0,64,1,37,6.31,4.99,0,0,0,0,49,0,0,1,4.8,stabile,0,92,95,97,71,19.67,,,
7553,Omar Fayed,FRO,dc,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
4468,Bleve,LEC,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,0,0,,n_d,0,,,0,0,16.0,,,
7571,Laerke,LEC,w/a,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,16.0,,,
7572,Comotto,MIL,m/c,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,5.0,,,
7575,Mout,MON,c,c,1,12,1,12,1,5.0,5.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,17.33,,,
5812,Terracciano F.,MIL,b/dd/ds,d,2,7,1,4,0,0.0,0.0,0,0,0,0,0,0,35,5.86,5.83,2,0,6,0,0,0,7,5.71,5.57,0,0,3,0,0,0,19,5.89,5.89,0,1,2,0,0,0,0,1,5.76,stabile,0,92,18,50,40,5.0,,,
5462,Ciervo,CAG,w,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,15.0,,,
7603,Grabara,JUV,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,4.33,,,
7604,Maye,MON,ds/dc,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,17.33,,,
7611,Mrozek,UDI,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,12.33,,,
6826,Dembelè A.,LEC,dd/e,d,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,1,5.0,5.0,0,0,0,0,0,0,9,5.67,5.89,1,0,0,1,0,0,,,,,,,,,,0,1,5.89,n_d,0,3,24,,9,16.0,,,
2874,Ghidotti,PAR,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,16.33,,,
7622,Robinho Junior,GEN,a,a,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,13.33,,,
7626,Pompei,ATA,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,4.67,,,
7629,Libra,BOL,c/t,c,1,1,1,1,1,5.0,5.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,7.33,,,
5850,Lovric,UDI,c,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,10,5.75,5.75,0,1,2,0,0,0,35,5.96,6.11,2,2,5,0,0,0,29,5.97,6.09,1,2,1,1,0,0,0,1,5.93,calante,0,26,92,76,48,12.33,,,
7647,Esteban,LEC,pc,a,1,1,1,1,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,16.0,,,
